::1 - - [09/Jun/2026:19:12:07 +0000] "GET /api/sitemap.xml HTTP/1.1" 200 655 "-" "curl/8.7.1"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:25 +0000] "GET /api/annonceur/payments HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:25 +0000] "GET /api/annonceur/ads HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:25 +0000] "GET /api/annonceur/dashboard HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:25 +0000] "GET /api/annonceur/ads HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:25 +0000] "GET /api/annonceur/payments HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:35 +0000] "OPTIONS /api/auth/login HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:35 +0000] "POST /api/auth/login HTTP/1.1" 200 402 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:35 +0000] "OPTIONS /api/formateur/dashboard HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:35 +0000] "OPTIONS /api/formateur/dashboard HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:35 +0000] "GET /api/formateur/dashboard HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:35 +0000] "GET /api/formateur/dashboard HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:46 +0000] "OPTIONS /api/auth/login HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:46 +0000] "POST /api/auth/login HTTP/1.1" 200 383 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:46 +0000] "OPTIONS /api/admin/stats HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:47 +0000] "OPTIONS /api/admin/stats HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:47 +0000] "GET /api/admin/stats HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:47 +0000] "GET /api/admin/stats HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:47 +0000] "OPTIONS /api/admin/payments HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:47 +0000] "OPTIONS /api/admin/payments HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:47 +0000] "GET /api/admin/payments HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:47 +0000] "GET /api/admin/payments HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:52 +0000] "OPTIONS /api/admin/applications HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:52 +0000] "OPTIONS /api/admin/applications HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
